"","X.3","X.2","X.1","X","day","month","year","time","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class2Volume"
"1009",1441,1441,1441,2881,21,2,18,"00:00",1083,1,"NB_NS",1,"North",52,0,NA,16015,19,49
"1010",1442,1442,1442,2882,21,2,18,"00:00",1083,2,"NB_MID",1,"North",70,0,NA,16377,43,67
"1011",1443,1443,1443,2883,21,2,18,"00:00",1083,3,"NB_OS",1,"North",24,0,NA,17361,0,24
"1012",1444,1444,1444,2887,21,2,18,"01:00",1083,1,"NB_NS",1,"North",21,0,NA,15516,48,20
"1013",1445,1445,1445,2888,21,2,18,"01:00",1083,2,"NB_MID",1,"North",36,0,NA,16458,56,33
"1014",1446,1446,1446,2889,21,2,18,"01:00",1083,3,"NB_OS",1,"North",5,0,NA,17111,0,5
"1015",1447,1447,1447,2893,21,2,18,"02:00",1083,1,"NB_NS",1,"North",23,0,NA,17222,0,23
"1016",1448,1448,1448,2894,21,2,18,"02:00",1083,2,"NB_MID",1,"North",22,0,NA,16742,45,21
"1017",1449,1449,1449,2895,21,2,18,"02:00",1083,3,"NB_OS",1,"North",5,0,NA,18333,0,5
"1018",1450,1450,1450,2899,21,2,18,"03:00",1083,1,"NB_NS",1,"North",19,0,NA,17193,53,18
"1019",1451,1451,1451,2900,21,2,18,"03:00",1083,2,"NB_MID",1,"North",32,0,NA,16372,31,31
"1020",1452,1452,1452,2901,21,2,18,"03:00",1083,3,"NB_OS",1,"North",5,0,NA,19445,0,5
"1021",1453,1453,1453,2905,21,2,18,"04:00",1083,1,"NB_NS",1,"North",35,0,NA,17032,29,34
"1022",1454,1454,1454,2906,21,2,18,"04:00",1083,2,"NB_MID",1,"North",39,0,NA,16161,51,37
"1023",1455,1455,1455,2907,21,2,18,"04:00",1083,3,"NB_OS",1,"North",12,0,NA,17199,0,12
"1024",1456,1456,1456,2911,21,2,18,"05:00",1083,1,"NB_NS",1,"North",161,0,NA,16299,37,150
"1025",1457,1457,1457,2912,21,2,18,"05:00",1083,2,"NB_MID",1,"North",143,0,NA,16414,84,129
"1026",1458,1458,1458,2913,21,2,18,"05:00",1083,3,"NB_OS",1,"North",62,0,NA,17630,48,58
"1027",1459,1459,1459,2917,21,2,18,"06:00",1083,1,"NB_NS",1,"North",353,0,NA,14969,28,328
"1028",1460,1460,1460,2918,21,2,18,"06:00",1083,2,"NB_MID",1,"North",485,0,NA,15424,54,452
"1029",1461,1461,1461,2919,21,2,18,"06:00",1083,3,"NB_OS",1,"North",437,0,NA,16156,25,424
"1030",1462,1462,1462,2923,21,2,18,"07:00",1083,1,"NB_NS",1,"North",877,0,NA,11957,31,828
"1031",1463,1463,1463,2924,21,2,18,"07:00",1083,2,"NB_MID",1,"North",1066,0,NA,9483,36,1025
"1032",1464,1464,1464,2925,21,2,18,"07:00",1083,3,"NB_OS",1,"North",1177,0,NA,9778,32,1130
"1033",1465,1465,1465,2929,21,2,18,"08:00",1083,1,"NB_NS",1,"North",758,0,NA,10557,42,712
"1034",1466,1466,1466,2930,21,2,18,"08:00",1083,2,"NB_MID",1,"North",902,0,NA,10315,43,853
"1035",1467,1467,1467,2931,21,2,18,"08:00",1083,3,"NB_OS",1,"North",973,0,NA,10322,32,931
"1036",1468,1468,1468,2935,21,2,18,"09:00",1083,1,"NB_NS",1,"North",605,0,NA,13276,40,562
"1037",1469,1469,1469,2936,21,2,18,"09:00",1083,2,"NB_MID",1,"North",809,0,NA,14039,48,761
"1038",1470,1470,1470,2937,21,2,18,"09:00",1083,3,"NB_OS",1,"North",822,0,NA,14633,26,796
"1039",1471,1471,1471,2941,21,2,18,"10:00",1083,1,"NB_NS",1,"North",553,0,NA,13689,52,508
"1040",1472,1472,1472,2942,21,2,18,"10:00",1083,2,"NB_MID",1,"North",643,0,NA,14567,68,588
"1041",1473,1473,1473,2943,21,2,18,"10:00",1083,3,"NB_OS",1,"North",534,0,NA,15394,24,518
"1042",1474,1474,1474,2947,21,2,18,"11:00",1083,1,"NB_NS",1,"North",566,0,NA,13648,71,507
"1043",1475,1475,1475,2948,21,2,18,"11:00",1083,2,"NB_MID",1,"North",610,0,NA,14527,61,559
"1044",1476,1476,1476,2949,21,2,18,"11:00",1083,3,"NB_OS",1,"North",469,0,NA,15444,51,444
"1045",1477,1477,1477,2953,21,2,18,"12:00",1083,1,"NB_NS",1,"North",589,0,NA,13675,65,532
"1046",1478,1478,1478,2954,21,2,18,"12:00",1083,2,"NB_MID",1,"North",629,0,NA,14610,73,577
"1047",1479,1479,1479,2955,21,2,18,"12:00",1083,3,"NB_OS",1,"North",532,0,NA,15393,32,515
"1048",1480,1480,1480,2959,21,2,18,"13:00",1083,1,"NB_NS",1,"North",605,0,NA,13849,66,552
"1049",1481,1481,1481,2960,21,2,18,"13:00",1083,2,"NB_MID",1,"North",593,0,NA,14703,78,534
"1050",1482,1482,1482,2961,21,2,18,"13:00",1083,3,"NB_OS",1,"North",481,0,NA,15548,42,458
"1051",1483,1483,1483,2965,21,2,18,"14:00",1083,1,"NB_NS",1,"North",627,0,NA,13848,85,561
"1052",1484,1484,1484,2966,21,2,18,"14:00",1083,2,"NB_MID",1,"North",566,0,NA,14768,39,534
"1053",1485,1485,1485,2967,21,2,18,"14:00",1083,3,"NB_OS",1,"North",476,0,NA,15558,40,451
"1054",1486,1486,1486,2971,21,2,18,"15:00",1083,1,"NB_NS",1,"North",774,0,NA,12969,67,698
"1055",1487,1487,1487,2972,21,2,18,"15:00",1083,2,"NB_MID",1,"North",574,0,NA,14297,57,535
"1056",1488,1488,1488,2973,21,2,18,"15:00",1083,3,"NB_OS",1,"North",594,0,NA,15015,40,567
"1057",1489,1489,1489,2977,21,2,18,"16:00",1083,1,"NB_NS",1,"North",975,0,NA,10865,50,906
"1058",1490,1490,1490,2978,21,2,18,"16:00",1083,2,"NB_MID",1,"North",751,0,NA,12471,35,713
"1059",1491,1491,1491,2979,21,2,18,"16:00",1083,3,"NB_OS",1,"North",787,0,NA,13464,19,768
"1060",1492,1492,1492,2983,21,2,18,"17:00",1083,1,"NB_NS",1,"North",964,0,NA,9525,30,916
"1061",1493,1493,1493,2984,21,2,18,"17:00",1083,2,"NB_MID",1,"North",869,0,NA,11672,16,841
"1062",1494,1494,1494,2985,21,2,18,"17:00",1083,3,"NB_OS",1,"North",930,0,NA,12278,15,911
"1063",1495,1495,1495,2989,21,2,18,"18:00",1083,1,"NB_NS",1,"North",674,0,NA,12758,18,648
"1064",1496,1496,1496,2990,21,2,18,"18:00",1083,2,"NB_MID",1,"North",634,0,NA,13753,21,614
"1065",1497,1497,1497,2991,21,2,18,"18:00",1083,3,"NB_OS",1,"North",690,0,NA,14418,19,675
"1066",1498,1498,1498,2995,21,2,18,"19:00",1083,1,"NB_NS",1,"North",413,0,NA,14730,29,390
"1067",1499,1499,1499,2996,21,2,18,"19:00",1083,2,"NB_MID",1,"North",476,0,NA,15202,17,460
"1068",1500,1500,1500,2997,21,2,18,"19:00",1083,3,"NB_OS",1,"North",425,0,NA,15771,5,420
"1069",1501,1501,1501,3001,21,2,18,"20:00",1083,1,"NB_NS",1,"North",300,0,NA,14989,13,292
"1070",1502,1502,1502,3002,21,2,18,"20:00",1083,2,"NB_MID",1,"North",387,0,NA,15375,18,377
"1071",1503,1503,1503,3003,21,2,18,"20:00",1083,3,"NB_OS",1,"North",255,0,NA,16231,4,253
"1072",1504,1504,1504,3007,21,2,18,"21:00",1083,1,"NB_NS",1,"North",245,0,NA,15546,16,235
"1073",1505,1505,1505,3008,21,2,18,"21:00",1083,2,"NB_MID",1,"North",255,0,NA,15916,16,248
"1074",1506,1506,1506,3009,21,2,18,"21:00",1083,3,"NB_OS",1,"North",145,0,NA,16079,0,145
"1075",1507,1507,1507,3013,21,2,18,"22:00",1083,1,"NB_NS",1,"North",215,0,NA,15136,47,198
"1076",1508,1508,1508,3014,21,2,18,"22:00",1083,2,"NB_MID",1,"North",216,0,NA,15664,14,211
"1077",1509,1509,1509,3015,21,2,18,"22:00",1083,3,"NB_OS",1,"North",128,0,NA,16228,8,127
"1078",1510,1510,1510,3019,21,2,18,"23:00",1083,1,"NB_NS",1,"North",102,0,NA,16261,49,95
"1079",1511,1511,1511,3020,21,2,18,"23:00",1083,2,"NB_MID",1,"North",144,0,NA,16547,28,138
"1080",1512,1512,1512,3021,21,2,18,"23:00",1083,3,"NB_OS",1,"North",54,0,NA,17346,0,54
"1081",1513,1513,1513,3025,22,2,18,"00:00",1083,1,"NB_NS",1,"North",44,0,NA,16004,0,44
"1082",1514,1514,1514,3026,22,2,18,"00:00",1083,2,"NB_MID",1,"North",82,0,NA,16606,49,78
"1083",1515,1515,1515,3027,22,2,18,"00:00",1083,3,"NB_OS",1,"North",20,0,NA,15931,0,20
"1084",1516,1516,1516,3031,22,2,18,"01:00",1083,1,"NB_NS",1,"North",27,0,NA,16029,74,24
"1085",1517,1517,1517,3032,22,2,18,"01:00",1083,2,"NB_MID",1,"North",32,0,NA,17439,62,29
"1086",1518,1518,1518,3033,22,2,18,"01:00",1083,3,"NB_OS",1,"North",4,0,NA,15903,0,4
"1087",1519,1519,1519,3037,22,2,18,"02:00",1083,1,"NB_NS",1,"North",24,0,NA,14294,42,22
"1088",1520,1520,1520,3038,22,2,18,"02:00",1083,2,"NB_MID",1,"North",23,0,NA,17705,0,23
"1089",1521,1521,1521,3039,22,2,18,"02:00",1083,3,"NB_OS",1,"North",3,0,NA,19445,333,2
"1090",1522,1522,1522,3043,22,2,18,"03:00",1083,1,"NB_NS",1,"North",35,0,NA,17357,86,32
"1091",1523,1523,1523,3044,22,2,18,"03:00",1083,2,"NB_MID",1,"North",31,0,NA,17276,97,28
"1092",1524,1524,1524,3045,22,2,18,"03:00",1083,3,"NB_OS",1,"North",4,0,NA,20069,0,4
"1093",1525,1525,1525,3049,22,2,18,"04:00",1083,1,"NB_NS",1,"North",42,0,NA,15569,48,39
"1094",1526,1526,1526,3050,22,2,18,"04:00",1083,2,"NB_MID",1,"North",29,0,NA,16121,103,25
"1095",1527,1527,1527,3051,22,2,18,"04:00",1083,3,"NB_OS",1,"North",12,0,NA,17431,0,12
"1096",1528,1528,1528,3055,22,2,18,"05:00",1083,1,"NB_NS",1,"North",153,0,NA,16042,20,146
"1097",1529,1529,1529,3056,22,2,18,"05:00",1083,2,"NB_MID",1,"North",152,0,NA,16458,53,143
"1098",1530,1530,1530,3057,22,2,18,"05:00",1083,3,"NB_OS",1,"North",67,0,NA,17442,15,66
"1099",1531,1531,1531,3061,22,2,18,"06:00",1083,1,"NB_NS",1,"North",359,0,NA,14857,58,324
"1100",1532,1532,1532,3062,22,2,18,"06:00",1083,2,"NB_MID",1,"North",452,0,NA,15315,60,421
"1101",1533,1533,1533,3063,22,2,18,"06:00",1083,3,"NB_OS",1,"North",406,0,NA,16023,15,400
"1102",1534,1534,1534,3067,22,2,18,"07:00",1083,1,"NB_NS",1,"North",839,0,NA,12693,26,799
"1103",1535,1535,1535,3068,22,2,18,"07:00",1083,2,"NB_MID",1,"North",1091,0,NA,11326,24,1058
"1104",1536,1536,1536,3069,22,2,18,"07:00",1083,3,"NB_OS",1,"North",1186,0,NA,11437,24,1142
"1105",1537,1537,1537,3073,22,2,18,"08:00",1083,1,"NB_NS",1,"North",745,0,NA,12792,48,693
"1106",1538,1538,1538,3074,22,2,18,"08:00",1083,2,"NB_MID",1,"North",940,0,NA,12755,49,889
"1107",1539,1539,1539,3075,22,2,18,"08:00",1083,3,"NB_OS",1,"North",1013,0,NA,12873,26,982
"1108",1540,1540,1540,3079,22,2,18,"09:00",1083,1,"NB_NS",1,"North",622,0,NA,13349,59,570
"1109",1541,1541,1541,3080,22,2,18,"09:00",1083,2,"NB_MID",1,"North",769,0,NA,13635,60,716
"1110",1542,1542,1542,3081,22,2,18,"09:00",1083,3,"NB_OS",1,"North",778,0,NA,14210,33,749
"1111",1543,1543,1543,3085,22,2,18,"10:00",1083,1,"NB_NS",1,"North",595,0,NA,13674,66,536
"1112",1544,1544,1544,3086,22,2,18,"10:00",1083,2,"NB_MID",1,"North",647,0,NA,14707,53,601
"1113",1545,1545,1545,3087,22,2,18,"10:00",1083,3,"NB_OS",1,"North",513,0,NA,15453,45,487
"1114",1546,1546,1546,3091,22,2,18,"11:00",1083,1,"NB_NS",1,"North",546,0,NA,13730,49,507
"1115",1547,1547,1547,3092,22,2,18,"11:00",1083,2,"NB_MID",1,"North",605,0,NA,14400,63,554
"1116",1548,1548,1548,3093,22,2,18,"11:00",1083,3,"NB_OS",1,"North",508,0,NA,15163,37,488
"1117",1549,1549,1549,3097,22,2,18,"12:00",1083,1,"NB_NS",1,"North",649,0,NA,13802,62,597
"1118",1550,1550,1550,3098,22,2,18,"12:00",1083,2,"NB_MID",1,"North",611,0,NA,14689,57,570
"1119",1551,1551,1551,3099,22,2,18,"12:00",1083,3,"NB_OS",1,"North",570,0,NA,15473,37,548
"1120",1552,1552,1552,3103,22,2,18,"13:00",1083,1,"NB_NS",1,"North",653,0,NA,13681,49,604
"1121",1553,1553,1553,3104,22,2,18,"13:00",1083,2,"NB_MID",1,"North",600,0,NA,14662,52,560
"1122",1554,1554,1554,3105,22,2,18,"13:00",1083,3,"NB_OS",1,"North",548,0,NA,15386,31,528
"1123",1555,1555,1555,3109,22,2,18,"14:00",1083,1,"NB_NS",1,"North",645,0,NA,13726,67,587
"1124",1556,1556,1556,3110,22,2,18,"14:00",1083,2,"NB_MID",1,"North",503,0,NA,14922,32,484
"1125",1557,1557,1557,3111,22,2,18,"14:00",1083,3,"NB_OS",1,"North",459,0,NA,15524,39,439
"1126",1558,1558,1558,3115,22,2,18,"15:00",1083,1,"NB_NS",1,"North",756,0,NA,12333,61,691
"1127",1559,1559,1559,3116,22,2,18,"15:00",1083,2,"NB_MID",1,"North",583,0,NA,14215,60,536
"1128",1560,1560,1560,3117,22,2,18,"15:00",1083,3,"NB_OS",1,"North",569,0,NA,14680,42,542
"1129",1561,1561,1561,3121,22,2,18,"16:00",1083,1,"NB_NS",1,"North",955,0,NA,12736,49,891
"1130",1562,1562,1562,3122,22,2,18,"16:00",1083,2,"NB_MID",1,"North",704,0,NA,14429,41,666
"1131",1563,1563,1563,3123,22,2,18,"16:00",1083,3,"NB_OS",1,"North",730,0,NA,14919,18,711
"1132",1564,1564,1564,3127,22,2,18,"17:00",1083,1,"NB_NS",1,"North",993,0,NA,11778,27,950
"1133",1565,1565,1565,3128,22,2,18,"17:00",1083,2,"NB_MID",1,"North",827,0,NA,13334,19,804
"1134",1566,1566,1566,3129,22,2,18,"17:00",1083,3,"NB_OS",1,"North",922,0,NA,13946,18,900
"1135",1567,1567,1567,3133,22,2,18,"18:00",1083,1,"NB_NS",1,"North",652,0,NA,13112,28,622
"1136",1568,1568,1568,3134,22,2,18,"18:00",1083,2,"NB_MID",1,"North",733,0,NA,13694,19,712
"1137",1569,1569,1569,3135,22,2,18,"18:00",1083,3,"NB_OS",1,"North",734,0,NA,14483,10,725
"1138",1570,1570,1570,3139,22,2,18,"19:00",1083,1,"NB_NS",1,"North",418,0,NA,14242,17,402
"1139",1571,1571,1571,3140,22,2,18,"19:00",1083,2,"NB_MID",1,"North",515,0,NA,15086,16,499
"1140",1572,1572,1572,3141,22,2,18,"19:00",1083,3,"NB_OS",1,"North",429,0,NA,15786,9,424
"1141",1573,1573,1573,3145,22,2,18,"20:00",1083,1,"NB_NS",1,"North",379,0,NA,14919,21,365
"1142",1574,1574,1574,3146,22,2,18,"20:00",1083,2,"NB_MID",1,"North",377,0,NA,15592,19,370
"1143",1575,1575,1575,3147,22,2,18,"20:00",1083,3,"NB_OS",1,"North",322,0,NA,16132,6,319
"1144",1576,1576,1576,3151,22,2,18,"21:00",1083,1,"NB_NS",1,"North",242,0,NA,15054,17,232
"1145",1577,1577,1577,3152,22,2,18,"21:00",1083,2,"NB_MID",1,"North",266,0,NA,15897,34,254
"1146",1578,1578,1578,3153,22,2,18,"21:00",1083,3,"NB_OS",1,"North",166,0,NA,16464,12,163
"1147",1579,1579,1579,3157,22,2,18,"22:00",1083,1,"NB_NS",1,"North",167,0,NA,15439,36,157
"1148",1580,1580,1580,3158,22,2,18,"22:00",1083,2,"NB_MID",1,"North",229,0,NA,15746,22,221
"1149",1581,1581,1581,3159,22,2,18,"22:00",1083,3,"NB_OS",1,"North",122,0,NA,16853,16,120
"1150",1582,1582,1582,3163,22,2,18,"23:00",1083,1,"NB_NS",1,"North",91,0,NA,15971,11,86
"1151",1583,1583,1583,3164,22,2,18,"23:00",1083,2,"NB_MID",1,"North",147,0,NA,16527,27,141
"1152",1584,1584,1584,3165,22,2,18,"23:00",1083,3,"NB_OS",1,"North",59,0,NA,17298,34,57
"1153",1585,1585,1585,3169,23,2,18,"00:00",1083,1,"NB_NS",1,"North",61,0,NA,16484,33,59
"1154",1586,1586,1586,3170,23,2,18,"00:00",1083,2,"NB_MID",1,"North",93,0,NA,16275,32,90
"1155",1587,1587,1587,3171,23,2,18,"00:00",1083,3,"NB_OS",1,"North",25,0,NA,17989,0,25
"1156",1588,1588,1588,3175,23,2,18,"01:00",1083,1,"NB_NS",1,"North",32,0,NA,15634,0,32
"1157",1589,1589,1589,3176,23,2,18,"01:00",1083,2,"NB_MID",1,"North",67,0,NA,16679,15,66
"1158",1590,1590,1590,3177,23,2,18,"01:00",1083,3,"NB_OS",1,"North",6,0,NA,17269,0,6
"1159",1591,1591,1591,3181,23,2,18,"02:00",1083,1,"NB_NS",1,"North",29,0,NA,15661,138,25
"1160",1592,1592,1592,3182,23,2,18,"02:00",1083,2,"NB_MID",1,"North",36,0,NA,16821,83,33
"1161",1593,1593,1593,3183,23,2,18,"02:00",1083,3,"NB_OS",1,"North",7,0,NA,16587,0,7
"1162",1594,1594,1594,3187,23,2,18,"03:00",1083,1,"NB_NS",1,"North",32,0,NA,17352,94,29
"1163",1595,1595,1595,3188,23,2,18,"03:00",1083,2,"NB_MID",1,"North",26,0,NA,16143,0,25
"1164",1596,1596,1596,3189,23,2,18,"03:00",1083,3,"NB_OS",1,"North",8,0,NA,16424,0,8
"1165",1597,1597,1597,3193,23,2,18,"04:00",1083,1,"NB_NS",1,"North",50,0,NA,15572,40,48
"1166",1598,1598,1598,3194,23,2,18,"04:00",1083,2,"NB_MID",1,"North",54,0,NA,16698,56,51
"1167",1599,1599,1599,3195,23,2,18,"04:00",1083,3,"NB_OS",1,"North",16,0,NA,18368,0,16
"1168",1600,1600,1600,3199,23,2,18,"05:00",1083,1,"NB_NS",1,"North",154,0,NA,15904,39,144
"1169",1601,1601,1601,3200,23,2,18,"05:00",1083,2,"NB_MID",1,"North",142,0,NA,16481,77,128
"1170",1602,1602,1602,3201,23,2,18,"05:00",1083,3,"NB_OS",1,"North",54,0,NA,17459,37,51
"1171",1603,1603,1603,3205,23,2,18,"06:00",1083,1,"NB_NS",1,"North",316,0,NA,14752,38,290
"1172",1604,1604,1604,3206,23,2,18,"06:00",1083,2,"NB_MID",1,"North",417,0,NA,15261,65,388
"1173",1605,1605,1605,3207,23,2,18,"06:00",1083,3,"NB_OS",1,"North",374,0,NA,15713,29,362
"1174",1606,1606,1606,3211,23,2,18,"07:00",1083,1,"NB_NS",1,"North",757,0,NA,12700,36,708
"1175",1607,1607,1607,3212,23,2,18,"07:00",1083,2,"NB_MID",1,"North",1013,0,NA,11803,27,976
"1176",1608,1608,1608,3213,23,2,18,"07:00",1083,3,"NB_OS",1,"North",1123,0,NA,11434,32,1083
"1177",1609,1609,1609,3217,23,2,18,"08:00",1083,1,"NB_NS",1,"North",730,0,NA,12747,40,685
"1178",1610,1610,1610,3218,23,2,18,"08:00",1083,2,"NB_MID",1,"North",908,0,NA,12414,40,865
"1179",1611,1611,1611,3219,23,2,18,"08:00",1083,3,"NB_OS",1,"North",956,0,NA,12787,23,929
"1180",1612,1612,1612,3223,23,2,18,"09:00",1083,1,"NB_NS",1,"North",643,0,NA,13522,65,586
"1181",1613,1613,1613,3224,23,2,18,"09:00",1083,2,"NB_MID",1,"North",789,0,NA,14205,49,744
"1182",1614,1614,1614,3225,23,2,18,"09:00",1083,3,"NB_OS",1,"North",777,0,NA,14569,32,750
"1183",1615,1615,1615,3229,23,2,18,"10:00",1083,1,"NB_NS",1,"North",591,0,NA,13884,66,540
"1184",1616,1616,1616,3230,23,2,18,"10:00",1083,2,"NB_MID",1,"North",613,0,NA,14728,57,565
"1185",1617,1617,1617,3231,23,2,18,"10:00",1083,3,"NB_OS",1,"North",482,0,NA,15647,33,463
"1186",1618,1618,1618,3235,23,2,18,"11:00",1083,1,"NB_NS",1,"North",629,0,NA,13748,64,572
"1187",1619,1619,1619,3236,23,2,18,"11:00",1083,2,"NB_MID",1,"North",699,0,NA,14640,63,644
"1188",1620,1620,1620,3237,23,2,18,"11:00",1083,3,"NB_OS",1,"North",549,0,NA,15493,29,532
"1189",1621,1621,1621,3241,23,2,18,"12:00",1083,1,"NB_NS",1,"North",610,0,NA,13698,64,549
"1190",1622,1622,1622,3242,23,2,18,"12:00",1083,2,"NB_MID",1,"North",680,0,NA,14901,46,644
"1191",1623,1623,1623,3243,23,2,18,"12:00",1083,3,"NB_OS",1,"North",610,0,NA,15599,31,586
"1192",1624,1624,1624,3247,23,2,18,"13:00",1083,1,"NB_NS",1,"North",640,0,NA,13595,41,593
"1193",1625,1625,1625,3248,23,2,18,"13:00",1083,2,"NB_MID",1,"North",697,0,NA,14567,65,644
"1194",1626,1626,1626,3249,23,2,18,"13:00",1083,3,"NB_OS",1,"North",613,0,NA,15457,26,593
"1195",1627,1627,1627,3253,23,2,18,"14:00",1083,1,"NB_NS",1,"North",692,0,NA,13508,56,638
"1196",1628,1628,1628,3254,23,2,18,"14:00",1083,2,"NB_MID",1,"North",610,0,NA,14405,48,576
"1197",1629,1629,1629,3255,23,2,18,"14:00",1083,3,"NB_OS",1,"North",564,0,NA,15161,37,535
"1198",1630,1630,1630,3259,23,2,18,"15:00",1083,1,"NB_NS",1,"North",782,0,NA,13009,65,708
"1199",1631,1631,1631,3260,23,2,18,"15:00",1083,2,"NB_MID",1,"North",650,0,NA,14371,46,616
"1200",1632,1632,1632,3261,23,2,18,"15:00",1083,3,"NB_OS",1,"North",649,0,NA,14935,25,632
"1201",1633,1633,1633,3265,23,2,18,"16:00",1083,1,"NB_NS",1,"North",991,0,NA,12070,41,932
"1202",1634,1634,1634,3266,23,2,18,"16:00",1083,2,"NB_MID",1,"North",727,0,NA,13870,25,698
"1203",1635,1635,1635,3267,23,2,18,"16:00",1083,3,"NB_OS",1,"North",805,0,NA,14427,21,785
"1204",1636,1636,1636,3271,23,2,18,"17:00",1083,1,"NB_NS",1,"North",780,0,NA,10171,29,743
"1205",1637,1637,1637,3272,23,2,18,"17:00",1083,2,"NB_MID",1,"North",807,0,NA,12493,21,775
"1206",1638,1638,1638,3273,23,2,18,"17:00",1083,3,"NB_OS",1,"North",853,0,NA,13245,23,827
"1207",1639,1639,1639,3277,23,2,18,"18:00",1083,1,"NB_NS",1,"North",583,0,NA,13936,15,564
"1208",1640,1640,1640,3278,23,2,18,"18:00",1083,2,"NB_MID",1,"North",578,0,NA,14239,26,556
"1209",1641,1641,1641,3279,23,2,18,"18:00",1083,3,"NB_OS",1,"North",541,0,NA,15021,17,531
"1210",1642,1642,1642,3283,23,2,18,"19:00",1083,1,"NB_NS",1,"North",444,0,NA,14640,11,428
"1211",1643,1643,1643,3284,23,2,18,"19:00",1083,2,"NB_MID",1,"North",477,0,NA,14979,17,466
"1212",1644,1644,1644,3285,23,2,18,"19:00",1083,3,"NB_OS",1,"North",395,0,NA,15827,5,390
"1213",1645,1645,1645,3289,23,2,18,"20:00",1083,1,"NB_NS",1,"North",291,0,NA,15090,14,280
"1214",1646,1646,1646,3290,23,2,18,"20:00",1083,2,"NB_MID",1,"North",377,0,NA,15365,24,365
"1215",1647,1647,1647,3291,23,2,18,"20:00",1083,3,"NB_OS",1,"North",299,0,NA,16060,43,286
"1216",1648,1648,1648,3295,23,2,18,"21:00",1083,1,"NB_NS",1,"North",221,0,NA,15422,27,212
"1217",1649,1649,1649,3296,23,2,18,"21:00",1083,2,"NB_MID",1,"North",278,0,NA,15952,7,275
"1218",1650,1650,1650,3297,23,2,18,"21:00",1083,3,"NB_OS",1,"North",173,0,NA,16805,6,172
"1219",1651,1651,1651,3301,23,2,18,"22:00",1083,1,"NB_NS",1,"North",202,0,NA,15204,30,191
"1220",1652,1652,1652,3302,23,2,18,"22:00",1083,2,"NB_MID",1,"North",257,0,NA,16441,19,249
"1221",1653,1653,1653,3303,23,2,18,"22:00",1083,3,"NB_OS",1,"North",121,0,NA,17544,0,120
"1222",1654,1654,1654,3307,23,2,18,"23:00",1083,1,"NB_NS",1,"North",181,0,NA,16001,6,176
"1223",1655,1655,1655,3308,23,2,18,"23:00",1083,2,"NB_MID",1,"North",213,0,NA,16125,5,212
"1224",1656,1656,1656,3309,23,2,18,"23:00",1083,3,"NB_OS",1,"North",77,0,NA,17031,0,77
"1225",1801,1801,1801,3601,26,2,18,"00:00",1083,1,"NB_NS",1,"North",73,0,NA,16077,27,69
"1226",1802,1802,1802,3602,26,2,18,"00:00",1083,2,"NB_MID",1,"North",76,0,NA,16696,13,75
"1227",1803,1803,1803,3603,26,2,18,"00:00",1083,3,"NB_OS",1,"North",31,0,NA,17948,32,30
"1228",1804,1804,1804,3607,26,2,18,"01:00",1083,1,"NB_NS",1,"North",27,0,NA,16070,37,25
"1229",1805,1805,1805,3608,26,2,18,"01:00",1083,2,"NB_MID",1,"North",49,0,NA,18231,20,48
"1230",1806,1806,1806,3609,26,2,18,"01:00",1083,3,"NB_OS",1,"North",6,0,NA,18889,0,6
"1231",1807,1807,1807,3613,26,2,18,"02:00",1083,1,"NB_NS",1,"North",22,0,NA,16629,45,21
"1232",1808,1808,1808,3614,26,2,18,"02:00",1083,2,"NB_MID",1,"North",25,0,NA,16367,0,24
"1233",1809,1809,1809,3615,26,2,18,"02:00",1083,3,"NB_OS",1,"North",2,0,NA,14861,0,2
"1234",1810,1810,1810,3619,26,2,18,"03:00",1083,1,"NB_NS",1,"North",26,0,NA,17147,77,24
"1235",1811,1811,1811,3620,26,2,18,"03:00",1083,2,"NB_MID",1,"North",22,0,NA,15568,136,19
"1236",1812,1812,1812,3621,26,2,18,"03:00",1083,3,"NB_OS",1,"North",4,0,NA,17222,0,4
"1237",1813,1813,1813,3625,26,2,18,"04:00",1083,1,"NB_NS",1,"North",39,0,NA,16574,154,33
"1238",1814,1814,1814,3626,26,2,18,"04:00",1083,2,"NB_MID",1,"North",48,0,NA,16233,83,43
"1239",1815,1815,1815,3627,26,2,18,"04:00",1083,3,"NB_OS",1,"North",12,0,NA,17014,83,11
"1240",1816,1816,1816,3631,26,2,18,"05:00",1083,1,"NB_NS",1,"North",153,0,NA,16489,33,144
"1241",1817,1817,1817,3632,26,2,18,"05:00",1083,2,"NB_MID",1,"North",136,0,NA,16356,44,129
"1242",1818,1818,1818,3633,26,2,18,"05:00",1083,3,"NB_OS",1,"North",65,0,NA,17774,31,62
"1243",1819,1819,1819,3637,26,2,18,"06:00",1083,1,"NB_NS",1,"North",346,0,NA,14562,38,322
"1244",1820,1820,1820,3638,26,2,18,"06:00",1083,2,"NB_MID",1,"North",445,0,NA,14905,40,425
"1245",1821,1821,1821,3639,26,2,18,"06:00",1083,3,"NB_OS",1,"North",441,0,NA,15425,9,436
"1246",1822,1822,1822,3643,26,2,18,"07:00",1083,1,"NB_NS",1,"North",898,0,NA,11468,33,849
"1247",1823,1823,1823,3644,26,2,18,"07:00",1083,2,"NB_MID",1,"North",1142,0,NA,9313,18,1116
